year,category,winner,entity
1949,SCIENTIFIC OR TECHNICAL AWARD (Class III),Yes,To the INTERNATIONAL PROJECTOR CORPORATION for a simplified and self-adjusting take-up device for projection machines.
1949,SCIENTIFIC OR TECHNICAL AWARD (Class III),Yes,To ALEXANDER VELCOFF for the application to production of the infra-red photographic evaluator.
1950,ACTOR,No,Louis Calhern
1950,ACTOR,Yes,José Ferrer
1950,ACTOR,No,William Holden
1950,ACTOR,No,James Stewart
1950,ACTOR,No,Spencer Tracy
1950,ACTOR IN A SUPPORTING ROLE,No,Jeff Chandler
1950,ACTOR IN A SUPPORTING ROLE,No,Edmund Gwenn
1950,ACTOR IN A SUPPORTING ROLE,No,Sam Jaffe
1950,ACTOR IN A SUPPORTING ROLE,Yes,George Sanders
1950,ACTOR IN A SUPPORTING ROLE,No,Erich von Stroheim
1950,ACTRESS,No,Anne Baxter
1950,ACTRESS,No,Bette Davis
1950,ACTRESS,Yes,Judy Holliday
1950,ACTRESS,No,Eleanor Parker
1950,ACTRESS,No,Gloria Swanson
1950,ACTRESS IN A SUPPORTING ROLE,No,Hope Emerson
1950,ACTRESS IN A SUPPORTING ROLE,No,Celeste Holm
1950,ACTRESS IN A SUPPORTING ROLE,Yes,Josephine Hull
1950,ACTRESS IN A SUPPORTING ROLE,No,Nancy Olson
1950,ACTRESS IN A SUPPORTING ROLE,No,Thelma Ritter
1950,ART DIRECTION (Black-and-White),No,All about Eve
1950,ART DIRECTION (Black-and-White),No,The Red Danube
1950,ART DIRECTION (Black-and-White),Yes,Sunset Blvd.
1950,ART DIRECTION (Color),No,Annie Get Your Gun
1950,ART DIRECTION (Color),No,Destination Moon
1950,ART DIRECTION (Color),Yes,Samson and Delilah
1950,CINEMATOGRAPHY (Black-and-White),No,All about Eve
1950,CINEMATOGRAPHY (Black-and-White),No,The Asphalt Jungle
1950,CINEMATOGRAPHY (Black-and-White),No,The Furies
1950,CINEMATOGRAPHY (Black-and-White),No,Sunset Blvd.
1950,CINEMATOGRAPHY (Black-and-White),Yes,The Third Man
1950,CINEMATOGRAPHY (Color),No,Annie Get Your Gun
1950,CINEMATOGRAPHY (Color),No,Broken Arrow
1950,CINEMATOGRAPHY (Color),No,The Flame and the Arrow
1950,CINEMATOGRAPHY (Color),Yes,King Solomon's Mines
1950,CINEMATOGRAPHY (Color),No,Samson and Delilah
1950,COSTUME DESIGN (Black-and-White),Yes,All about Eve
1950,COSTUME DESIGN (Black-and-White),No,Born Yesterday
1950,COSTUME DESIGN (Black-and-White),No,The Magnificent Yankee
1950,COSTUME DESIGN (Color),No,The Black Rose
1950,COSTUME DESIGN (Color),Yes,Samson and Delilah
1950,COSTUME DESIGN (Color),No,That Forsyte Woman
1950,DIRECTING,Yes,All about Eve
1950,DIRECTING,No,The Asphalt Jungle
1950,DIRECTING,No,Born Yesterday
1950,DIRECTING,No,Sunset Blvd.
1950,DIRECTING,No,The Third Man
1950,DOCUMENTARY (Feature),Yes,The Titan: Story of Michelangelo
1950,DOCUMENTARY (Feature),No,With These Hands
1950,DOCUMENTARY (Short Subject),No,The Fight: Science against Cancer
1950,DOCUMENTARY (Short Subject),No,The Stairs
1950,DOCUMENTARY (Short Subject),Yes,Why Korea?
1950,FILM EDITING,No,All about Eve
1950,FILM EDITING,No,Annie Get Your Gun
1950,FILM EDITING,Yes,King Solomon's Mines
1950,FILM EDITING,No,Sunset Blvd.
1950,FILM EDITING,No,The Third Man
1950,MUSIC (Music Score of a Dramatic or Comedy Picture),No,All about Eve
1950,MUSIC (Music Score of a Dramatic or Comedy Picture),No,The Flame and the Arrow
1950,MUSIC (Music Score of a Dramatic or Comedy Picture),No,No Sad Songs for Me
1950,MUSIC (Music Score of a Dramatic or Comedy Picture),No,Samson and Delilah
1950,MUSIC (Music Score of a Dramatic or Comedy Picture),Yes,Sunset Blvd.
1950,MUSIC (Scoring of a Musical Picture),Yes,Annie Get Your Gun
1950,MUSIC (Scoring of a Musical Picture),No,Cinderella
1950,MUSIC (Scoring of a Musical Picture),No,I'll Get By
1950,MUSIC (Scoring of a Musical Picture),No,Three Little Words
1950,MUSIC (Scoring of a Musical Picture),No,The West Point Story
1950,MUSIC (Song),No,The Toast of New Orleans
1950,MUSIC (Song),No,Cinderella
1950,MUSIC (Song),Yes,"Captain Carey, U.S.A."
1950,MUSIC (Song),No,Singing Guns
1950,MUSIC (Song),No,Wabash Avenue
1950,BEST MOTION PICTURE,Yes,All about Eve
1950,BEST MOTION PICTURE,No,Born Yesterday
1950,BEST MOTION PICTURE,No,Father of the Bride
1950,BEST MOTION PICTURE,No,King Solomon's Mines
1950,BEST MOTION PICTURE,No,Sunset Blvd.
1950,SHORT SUBJECT (Cartoon),Yes,Gerald McBoing-Boing
1950,SHORT SUBJECT (Cartoon),No,Jerry's Cousin
1950,SHORT SUBJECT (Cartoon),No,Trouble Indemnity
1950,SHORT SUBJECT (One-reel),No,Blaze Busters
1950,SHORT SUBJECT (One-reel),Yes,Grandad of Races
1950,SHORT SUBJECT (One-reel),No,Wrong Way Butch
1950,SHORT SUBJECT (Two-reel),No,Grandma Moses
1950,SHORT SUBJECT (Two-reel),Yes,In Beaver Valley
1950,SHORT SUBJECT (Two-reel),No,My Country 'Tis of Thee
1950,SOUND RECORDING,Yes,All about Eve
1950,SOUND RECORDING,No,Cinderella
1950,SOUND RECORDING,No,Louisa
1950,SOUND RECORDING,No,Our Very Own
1950,SOUND RECORDING,No,Trio
1950,SPECIAL EFFECTS,Yes,Destination Moon
1950,SPECIAL EFFECTS,No,Samson and Delilah
1950,WRITING (Motion Picture Story),No,Bitter Rice
1950,WRITING (Motion Picture Story),No,The Gunfighter
1950,WRITING (Motion Picture Story),No,Mystery Street
1950,WRITING (Motion Picture Story),Yes,Panic in the Streets
1950,WRITING (Motion Picture Story),No,When Willie Comes Marching Home
1950,WRITING (Screenplay),Yes,All about Eve
1950,WRITING (Screenplay),No,The Asphalt Jungle
1950,WRITING (Screenplay),No,Born Yesterday
1950,WRITING (Screenplay),No,Broken Arrow
1950,WRITING (Screenplay),No,Father of the Bride
1950,WRITING (Story and Screenplay),No,Adam's Rib
1950,WRITING (Story and Screenplay),No,Caged
1950,WRITING (Story and Screenplay),No,The Men
1950,WRITING (Story and Screenplay),No,No Way Out
1950,WRITING (Story and Screenplay),Yes,Sunset Blvd.
1950,HONORARY FOREIGN LANGUAGE FILM AWARD,Yes,To The Walls of Malapaga - voted by the Board of Governors as the most outstanding foreign language film released in the United States in 1950.
1950,HONORARY AWARD,Yes,To George Murphy for his services in interpreting the film industry to the country at large.
1950,HONORARY AWARD,Yes,To Louis B. Mayer for distinguished service to the motion picture industry.
1950,IRVING G. THALBERG MEMORIAL AWARD,Yes,Darryl F. Zanuck
1950,SCIENTIFIC OR TECHNICAL AWARD (Class II),Yes,To JAMES B. GORDON and the 20TH CENTURY-FOX STUDIO CAMERA DEPARTMENT for the design and development of a multiple image film viewer.
1950,SCIENTIFIC OR TECHNICAL AWARD (Class II),Yes,"To JOHN PAUL LIVADARY, FLOYD CAMPBELL, L. W. RUSSELL and the COLUMBIA STUDIO SOUND DEPARTMENT for the development of a multi-track magnetic re-recording system."
1950,SCIENTIFIC OR TECHNICAL AWARD (Class II),Yes,To LOREN L. RYDER and the PARAMOUNT STUDIO SOUND DEPARTMENT for the first studio-wide application of magnetic sound recording to motion picture production.
1951,ACTOR,Yes,Humphrey Bogart
1951,ACTOR,No,Marlon Brando
1951,ACTOR,No,Montgomery Clift
1951,ACTOR,No,Arthur Kennedy
1951,ACTOR,No,Fredric March
1951,ACTOR IN A SUPPORTING ROLE,No,Leo Genn
1951,ACTOR IN A SUPPORTING ROLE,No,Kevin McCarthy
1951,ACTOR IN A SUPPORTING ROLE,Yes,Karl Malden
1951,ACTOR IN A SUPPORTING ROLE,No,Peter Ustinov
1951,ACTOR IN A SUPPORTING ROLE,No,Gig Young
1951,ACTRESS,No,Katharine Hepburn
1951,ACTRESS,Yes,Vivien Leigh
1951,ACTRESS,No,Eleanor Parker
1951,ACTRESS,No,Shelley Winters
1951,ACTRESS,No,Jane Wyman
1951,ACTRESS IN A SUPPORTING ROLE,No,Joan Blondell
1951,ACTRESS IN A SUPPORTING ROLE,No,Mildred Dunnock
1951,ACTRESS IN A SUPPORTING ROLE,No,Lee Grant
1951,ACTRESS IN A SUPPORTING ROLE,Yes,Kim Hunter
1951,ACTRESS IN A SUPPORTING ROLE,No,Thelma Ritter
1951,ART DIRECTION (Black-and-White),No,Fourteen Hours
1951,ART DIRECTION (Black-and-White),No,House on Telegraph Hill
1951,ART DIRECTION (Black-and-White),No,La Ronde
1951,ART DIRECTION (Black-and-White),Yes,A Streetcar Named Desire
1951,ART DIRECTION (Black-and-White),No,Too Young to Kiss
1951,ART DIRECTION (Color),Yes,An American in Paris
1951,ART DIRECTION (Color),No,David and Bathsheba
1951,ART DIRECTION (Color),No,On the Riviera
1951,ART DIRECTION (Color),No,Quo Vadis
1951,ART DIRECTION (Color),No,Tales of Hoffmann
1951,CINEMATOGRAPHY (Black-and-White),No,Death of a Salesman
1951,CINEMATOGRAPHY (Black-and-White),No,The Frogmen
1951,CINEMATOGRAPHY (Black-and-White),Yes,A Place in the Sun
1951,CINEMATOGRAPHY (Black-and-White),No,Strangers on a Train
1951,CINEMATOGRAPHY (Black-and-White),No,A Streetcar Named Desire
1951,CINEMATOGRAPHY (Color),Yes,An American in Paris
1951,CINEMATOGRAPHY (Color),No,David and Bathsheba
1951,CINEMATOGRAPHY (Color),No,Quo Vadis
1951,CINEMATOGRAPHY (Color),No,Show Boat
1951,CINEMATOGRAPHY (Color),No,When Worlds Collide
1951,COSTUME DESIGN (Black-and-White),No,Kind Lady
1951,COSTUME DESIGN (Black-and-White),No,The Model and the Marriage Broker
1951,COSTUME DESIGN (Black-and-White),No,The Mudlark
1951,COSTUME DESIGN (Black-and-White),Yes,A Place in the Sun
1951,COSTUME DESIGN (Black-and-White),No,A Streetcar Named Desire
1951,COSTUME DESIGN (Color),Yes,An American in Paris
1951,COSTUME DESIGN (Color),No,David and Bathsheba
1951,COSTUME DESIGN (Color),No,The Great Caruso
1951,COSTUME DESIGN (Color),No,Quo Vadis
1951,COSTUME DESIGN (Color),No,Tales of Hoffmann
1951,DIRECTING,No,The African Queen
1951,DIRECTING,No,An American in Paris
1951,DIRECTING,No,Detective Story
1951,DIRECTING,Yes,A Place in the Sun
1951,DIRECTING,No,A Streetcar Named Desire
1951,DOCUMENTARY (Feature),No,I Was a Communist for the F.B.I.
1951,DOCUMENTARY (Feature),Yes,Kon-Tiki
1951,DOCUMENTARY (Short Subject),Yes,Benjy
1951,DOCUMENTARY (Short Subject),No,One Who Came Back
1951,DOCUMENTARY (Short Subject),No,The Seeing Eye
1951,FILM EDITING,No,An American in Paris
1951,FILM EDITING,No,Decision before Dawn
1951,FILM EDITING,Yes,A Place in the Sun
1951,FILM EDITING,No,Quo Vadis
1951,FILM EDITING,No,The Well
1951,MUSIC (Music Score of a Dramatic or Comedy Picture),No,David and Bathsheba
1951,MUSIC (Music Score of a Dramatic or Comedy Picture),No,Death of a Salesman
1951,MUSIC (Music Score of a Dramatic or Comedy Picture),Yes,A Place in the Sun
1951,MUSIC (Music Score of a Dramatic or Comedy Picture),No,Quo Vadis
1951,MUSIC (Music Score of a Dramatic or Comedy Picture),No,A Streetcar Named Desire
1951,MUSIC (Scoring of a Musical Picture),No,Alice in Wonderland
1951,MUSIC (Scoring of a Musical Picture),Yes,An American in Paris
1951,MUSIC (Scoring of a Musical Picture),No,The Great Caruso
1951,MUSIC (Scoring of a Musical Picture),No,On the Riviera
1951,MUSIC (Scoring of a Musical Picture),No,Show Boat
1951,MUSIC (Song),Yes,Here Comes the Groom
1951,MUSIC (Song),No,The Strip
1951,MUSIC (Song),No,Golden Girl
1951,MUSIC (Song),No,Royal Wedding
1951,MUSIC (Song),No,"Rich, Young and Pretty"
1951,BEST MOTION PICTURE,Yes,An American in Paris
1951,BEST MOTION PICTURE,No,Decision before Dawn
1951,BEST MOTION PICTURE,No,A Place in the Sun
1951,BEST MOTION PICTURE,No,Quo Vadis
1951,BEST MOTION PICTURE,No,A Streetcar Named Desire
1951,SHORT SUBJECT (Cartoon),No,"Lambert, the Sheepish Lion"
1951,SHORT SUBJECT (Cartoon),No,Rooty Toot Toot
1951,SHORT SUBJECT (Cartoon),Yes,The Two Mouseketeers
1951,SHORT SUBJECT (One-reel),No,Ridin' the Rails
1951,SHORT SUBJECT (One-reel),No,The Story of Time
1951,SHORT SUBJECT (One-reel),Yes,World of Kids
1951,SHORT SUBJECT (Two-reel),No,Balzac
1951,SHORT SUBJECT (Two-reel),No,Danger under the Sea
1951,SHORT SUBJECT (Two-reel),Yes,Nature's Half Acre
1951,SOUND RECORDING,No,Bright Victory
1951,SOUND RECORDING,Yes,The Great Caruso
1951,SOUND RECORDING,No,I Want You
1951,SOUND RECORDING,No,A Streetcar Named Desire
1951,SOUND RECORDING,No,Two Tickets to Broadway
1951,SPECIAL EFFECTS,Yes,When Worlds Collide
1951,WRITING (Motion Picture Story),No,Bullfighter and the Lady
1951,WRITING (Motion Picture Story),No,The Frogmen
1951,WRITING (Motion Picture Story),No,Here Comes the Groom
1951,WRITING (Motion Picture Story),Yes,Seven Days to Noon
1951,WRITING (Motion Picture Story),No,Teresa
1951,WRITING (Screenplay),No,The African Queen
1951,WRITING (Screenplay),No,Detective Story
1951,WRITING (Screenplay),No,La Ronde
1951,WRITING (Screenplay),Yes,A Place in the Sun
1951,WRITING (Screenplay),No,A Streetcar Named Desire
1951,WRITING (Story and Screenplay),Yes,An American in Paris
1951,WRITING (Story and Screenplay),No,The Big Carnival
1951,WRITING (Story and Screenplay),No,David and Bathsheba
1951,WRITING (Story and Screenplay),No,Go for Broke!
1951,WRITING (Story and Screenplay),No,The Well
1951,HONORARY FOREIGN LANGUAGE FILM AWARD,Yes,To Rashomon - voted by the Board of Governors as the most outstanding foreign language film released in the United States during 1951.
1951,HONORARY AWARD,Yes,"To Gene Kelly in appreciation of his versatility as an actor, singer, director and dancer, and specifically for his brilliant achievements in the art of choreography on film."
1951,IRVING G. THALBERG MEMORIAL AWARD,Yes,Arthur Freed
1951,SCIENTIFIC OR TECHNICAL AWARD (Class II),Yes,"To GORDON JENNINGS, S. L. STANCLIFFE and the PARAMOUNT STUDIO SPECIAL PHOTOGRAPHIC and ENGINEERING DEPARTMENTS for the design, construction and application of a servo-operated recording and repeating device."
1951,SCIENTIFIC OR TECHNICAL AWARD (Class II),Yes,"To OLIN L. DUPY of Metro-Goldwyn-Mayer Studio for the design, construction and application of a motion picture reproducing system."
1951,SCIENTIFIC OR TECHNICAL AWARD (Class II),Yes,"To RADIO CORPORATION OF AMERICA, VICTOR DIVISION, for pioneering direct positive recording with anticipatory noise reduction."
1951,SCIENTIFIC OR TECHNICAL AWARD (Class III),Yes,"To RICHARD M. HAFF, FRANK P. HERRNFELD, GARLAND C. MISENER and the ANSCO FILM DIVISION OF GENERAL ANILINE AND FILM CORPORATION for the development of the Ansco color scene tester."
1951,SCIENTIFIC OR TECHNICAL AWARD (Class III),Yes,"To FRED PONEDEL, RALPH AYRES and GEORGE BROWN of Warner Bros. Studio for an air-driven water motor to provide flow, wake and white water for marine sequences in motion pictures."
1951,SCIENTIFIC OR TECHNICAL AWARD (Class III),Yes,To GLEN ROBINSON and the METRO-GOLDWYN-MAYER STUDIO CONSTRUCTION DEPARTMENT for the development of a new music wire and cable cutter.
1951,SCIENTIFIC OR TECHNICAL AWARD (Class III),Yes,To JACK GAYLORD and the METRO-GOLDWYN-MAYER STUDIO CONSTRUCTION DEPARTMENT for the development of balsa falling snow.
1951,SCIENTIFIC OR TECHNICAL AWARD (Class III),Yes,To CARLOS RIVAS of Metro-Goldwyn-Mayer Studio for the development of an automatic magnetic film splicer.
1952,ACTOR,No,Marlon Brando
1952,ACTOR,Yes,Gary Cooper
1952,ACTOR,No,Kirk Douglas
1952,ACTOR,No,José Ferrer
1952,ACTOR,No,Alec Guinness
1952,ACTOR IN A SUPPORTING ROLE,No,Richard Burton
1952,ACTOR IN A SUPPORTING ROLE,No,Arthur Hunnicutt
1952,ACTOR IN A SUPPORTING ROLE,No,Victor McLaglen
1952,ACTOR IN A SUPPORTING ROLE,No,Jack Palance
1952,ACTOR IN A SUPPORTING ROLE,Yes,Anthony Quinn
1952,ACTRESS,Yes,Shirley Booth
1952,ACTRESS,No,Joan Crawford
1952,ACTRESS,No,Bette Davis
1952,ACTRESS,No,Julie Harris
1952,ACTRESS,No,Susan Hayward
1952,ACTRESS IN A SUPPORTING ROLE,Yes,Gloria Grahame
1952,ACTRESS IN A SUPPORTING ROLE,No,Jean Hagen
1952,ACTRESS IN A SUPPORTING ROLE,No,Colette Marchand
1952,ACTRESS IN A SUPPORTING ROLE,No,Terry Moore
1952,ACTRESS IN A SUPPORTING ROLE,No,Thelma Ritter
1952,ART DIRECTION (Black-and-White),Yes,The Bad and the Beautiful
1952,ART DIRECTION (Black-and-White),No,Carrie
1952,ART DIRECTION (Black-and-White),No,My Cousin Rachel
1952,ART DIRECTION (Black-and-White),No,Rashomon
1952,ART DIRECTION (Black-and-White),No,Viva Zapata!
1952,ART DIRECTION (Color),No,Hans Christian Andersen
1952,ART DIRECTION (Color),No,The Merry Widow
1952,ART DIRECTION (Color),Yes,Moulin Rouge
1952,ART DIRECTION (Color),No,The Quiet Man
1952,ART DIRECTION (Color),No,The Snows of Kilimanjaro
1952,CINEMATOGRAPHY (Black-and-White),Yes,The Bad and the Beautiful
1952,CINEMATOGRAPHY (Black-and-White),No,The Big Sky
1952,CINEMATOGRAPHY (Black-and-White),No,My Cousin Rachel
1952,CINEMATOGRAPHY (Black-and-White),No,Navajo
1952,CINEMATOGRAPHY (Black-and-White),No,Sudden Fear
1952,CINEMATOGRAPHY (Color),No,Hans Christian Andersen
1952,CINEMATOGRAPHY (Color),No,Ivanhoe
1952,CINEMATOGRAPHY (Color),No,Million Dollar Mermaid
1952,CINEMATOGRAPHY (Color),Yes,The Quiet Man
1952,CINEMATOGRAPHY (Color),No,The Snows of Kilimanjaro
1952,COSTUME DESIGN (Black-and-White),No,Affair in Trinidad
1952,COSTUME DESIGN (Black-and-White),Yes,The Bad and the Beautiful
1952,COSTUME DESIGN (Black-and-White),No,Carrie
1952,COSTUME DESIGN (Black-and-White),No,My Cousin Rachel
1952,COSTUME DESIGN (Black-and-White),No,Sudden Fear
1952,COSTUME DESIGN (Color),No,The Greatest Show on Earth
1952,COSTUME DESIGN (Color),No,Hans Christian Andersen
1952,COSTUME DESIGN (Color),No,The Merry Widow
1952,COSTUME DESIGN (Color),Yes,Moulin Rouge
1952,COSTUME DESIGN (Color),No,With a Song in My Heart
1952,DIRECTING,No,Five Fingers
1952,DIRECTING,No,The Greatest Show on Earth
1952,DIRECTING,No,High Noon
1952,DIRECTING,No,Moulin Rouge
1952,DIRECTING,Yes,The Quiet Man
1952,DOCUMENTARY (Feature),No,The Hoaxters
1952,DOCUMENTARY (Feature),No,Navajo
1952,DOCUMENTARY (Feature),Yes,The Sea around Us
1952,DOCUMENTARY (Short Subject),No,Devil Take Us
1952,DOCUMENTARY (Short Subject),No,The Garden Spider (Epeira Diadema)
1952,DOCUMENTARY (Short Subject),No,Man Alive!
1952,DOCUMENTARY (Short Subject),Yes,Neighbours
1952,FILM EDITING,No,"Come Back, Little Sheba"
1952,FILM EDITING,No,Flat Top
1952,FILM EDITING,No,The Greatest Show on Earth
1952,FILM EDITING,Yes,High Noon
1952,FILM EDITING,No,Moulin Rouge
1952,MUSIC (Music Score of a Dramatic or Comedy Picture),Yes,High Noon
1952,MUSIC (Music Score of a Dramatic or Comedy Picture),No,Ivanhoe
1952,MUSIC (Music Score of a Dramatic or Comedy Picture),No,Miracle of Fatima
1952,MUSIC (Music Score of a Dramatic or Comedy Picture),No,The Thief
1952,MUSIC (Music Score of a Dramatic or Comedy Picture),No,Viva Zapata!
1952,MUSIC (Scoring of a Musical Picture),No,Hans Christian Andersen
1952,MUSIC (Scoring of a Musical Picture),No,The Jazz Singer
1952,MUSIC (Scoring of a Musical Picture),No,The Medium
1952,MUSIC (Scoring of a Musical Picture),No,Singin' in the Rain
1952,MUSIC (Scoring of a Musical Picture),Yes,With a Song in My Heart
1952,MUSIC (Song),No,Son of Paleface
1952,MUSIC (Song),No,Because You're Mine
1952,MUSIC (Song),Yes,High Noon
1952,MUSIC (Song),No,Hans Christian Andersen
1952,MUSIC (Song),No,Just for You
1952,BEST MOTION PICTURE,Yes,The Greatest Show on Earth
1952,BEST MOTION PICTURE,No,High Noon
1952,BEST MOTION PICTURE,No,Ivanhoe
1952,BEST MOTION PICTURE,No,Moulin Rouge
1952,BEST MOTION PICTURE,No,The Quiet Man
1952,SHORT SUBJECT (Cartoon),Yes,Johann Mouse
1952,SHORT SUBJECT (Cartoon),No,Little Johnny Jet
1952,SHORT SUBJECT (Cartoon),No,Madeline
1952,SHORT SUBJECT (Cartoon),No,Pink and Blue Blues
1952,SHORT SUBJECT (Cartoon),No,Romance of Transportation
1952,SHORT SUBJECT (One-reel),No,Athletes of the Saddle
1952,SHORT SUBJECT (One-reel),No,Desert Killer
1952,SHORT SUBJECT (One-reel),Yes,Light in the Window: The Art of Vermeer
1952,SHORT SUBJECT (One-reel),No,Neighbours
1952,SHORT SUBJECT (One-reel),No,Royal Scotland
1952,SHORT SUBJECT (Two-reel),No,Bridge of Time
1952,SHORT SUBJECT (Two-reel),No,Devil Take Us
1952,SHORT SUBJECT (Two-reel),No,Thar She Blows!
1952,SHORT SUBJECT (Two-reel),Yes,Water Birds
1952,SOUND RECORDING,Yes,Breaking the Sound Barrier
1952,SOUND RECORDING,No,Hans Christian Andersen
1952,SOUND RECORDING,No,The Promoter
1952,SOUND RECORDING,No,The Quiet Man
1952,SOUND RECORDING,No,With a Song in My Heart
